Ajatempel (UTC);Kuupäev (Eesti aeg);NPS Eesti
1716937200;29.05.2024 02:00;79,65
1716940800;29.05.2024 03:00;55,58
1716944400;29.05.2024 04:00;94,85
1716948000;29.05.2024 05:00;94,85
1716951600;29.05.2024 06:00;99,46
1716955200;29.05.2024 07:00;118,06
1716958800;29.05.2024 08:00;119,54
1716962400;29.05.2024 09:00;91,81
1716966000;29.05.2024 10:00;88,29
1716969600;29.05.2024 11:00;67,96
1716973200;29.05.2024 12:00;62,21
1716976800;29.05.2024 13:00;59,05
1716980400;29.05.2024 14:00;62,19
1716984000;29.05.2024 15:00;62,14
1716987600;29.05.2024 16:00;200
1716991200;29.05.2024 17:00;249,92
1716994800;29.05.2024 18:00;130,03
1716998400;29.05.2024 19:00;147,61
1717002000;29.05.2024 20:00;190,06
1717005600;29.05.2024 21:00;200,05
1717009200;29.05.2024 22:00;147,48
1717012800;29.05.2024 23:00;122,18
1717016400;30.05.2024 00:00;112,98
1717020000;30.05.2024 01:00;138,11
1717023600;30.05.2024 02:00;105,37
1717027200;30.05.2024 03:00;94,85
1717030800;30.05.2024 04:00;97,55
1717034400;30.05.2024 05:00;99,12
1717038000;30.05.2024 06:00;105,49
1717041600;30.05.2024 07:00;106,58
1717045200;30.05.2024 08:00;142
1717048800;30.05.2024 09:00;106,54
1717052400;30.05.2024 10:00;141,99
1717056000;30.05.2024 11:00;141,99
1717059600;30.05.2024 12:00;100
1717063200;30.05.2024 13:00;109,91
1717066800;30.05.2024 14:00;141,14
1717070400;30.05.2024 15:00;200,04
1717074000;30.05.2024 16:00;144,63
1717077600;30.05.2024 17:00;179,42
1717081200;30.05.2024 18:00;195,37
1717084800;30.05.2024 19:00;249,92
1717088400;30.05.2024 20:00;500,05
1717092000;30.05.2024 21:00;399,93
1717095600;30.05.2024 22:00;159,43
1717099200;30.05.2024 23:00;109,42
1717102800;31.05.2024 00:00;100,31
1717106400;31.05.2024 01:00;98
1717110000;31.05.2024 02:00;81,24
1717113600;31.05.2024 03:00;81,13
1717117200;31.05.2024 04:00;73,71
1717120800;31.05.2024 05:00;74,38
1717124400;31.05.2024 06:00;91,33
1717128000;31.05.2024 07:00;108,98
1717131600;31.05.2024 08:00;122,94
1717135200;31.05.2024 09:00;109,67
1717138800;31.05.2024 10:00;101,18
1717142400;31.05.2024 11:00;90,29
1717146000;31.05.2024 12:00;82,5
1717149600;31.05.2024 13:00;75,44
1717153200;31.05.2024 14:00;69,11
1717156800;31.05.2024 15:00;65,82
1717160400;31.05.2024 16:00;67,37
1717164000;31.05.2024 17:00;80,01
1717167600;31.05.2024 18:00;87,3
1717171200;31.05.2024 19:00;120,04
1717174800;31.05.2024 20:00;190,4
1717178400;31.05.2024 21:00;196,79
1717182000;31.05.2024 22:00;125,28
1717185600;31.05.2024 23:00;115,96
1717189200;01.06.2024 00:00;97,08
1717192800;01.06.2024 01:00;98,87
1717196400;01.06.2024 02:00;86,68
1717200000;01.06.2024 03:00;83,44
1717203600;01.06.2024 04:00;71,79
1717207200;01.06.2024 05:00;75,41
1717210800;01.06.2024 06:00;75,29
1717214400;01.06.2024 07:00;85,48
1717218000;01.06.2024 08:00;76,66
1717221600;01.06.2024 09:00;72,63
1717225200;01.06.2024 10:00;61,47
1717228800;01.06.2024 11:00;47,28
1717232400;01.06.2024 12:00;58,26
1717236000;01.06.2024 13:00;58,54
1717239600;01.06.2024 14:00;50
1717243200;01.06.2024 15:00;21
1717246800;01.06.2024 16:00;21,33
1717250400;01.06.2024 17:00;18,2
1717254000;01.06.2024 18:00;52,55
1717257600;01.06.2024 19:00;106,24
1717261200;01.06.2024 20:00;111,04
1717264800;01.06.2024 21:00;118,38
1717268400;01.06.2024 22:00;123
1717272000;01.06.2024 23:00;117,32
1717275600;02.06.2024 00:00;108,51
1717279200;02.06.2024 01:00;94,69
1717282800;02.06.2024 02:00;92,65
1717286400;02.06.2024 03:00;92,27
1717290000;02.06.2024 04:00;90,26
1717293600;02.06.2024 05:00;8,75
1717297200;02.06.2024 06:00;5,01
1717300800;02.06.2024 07:00;4,9
1717304400;02.06.2024 08:00;4,11
1717308000;02.06.2024 09:00;2,99
1717311600;02.06.2024 10:00;7,88
1717315200;02.06.2024 11:00;7,22
1717318800;02.06.2024 12:00;11,91
1717322400;02.06.2024 13:00;14,53
1717326000;02.06.2024 14:00;19,13
1717329600;02.06.2024 15:00;21,41
1717333200;02.06.2024 16:00;16,57
1717336800;02.06.2024 17:00;40
1717340400;02.06.2024 18:00;40
1717344000;02.06.2024 19:00;101,75
1717347600;02.06.2024 20:00;110,28
1717351200;02.06.2024 21:00;137,36
1717354800;02.06.2024 22:00;113,6
1717358400;02.06.2024 23:00;106,4
1717362000;03.06.2024 00:00;93,55
1717365600;03.06.2024 01:00;93,6
1717369200;03.06.2024 02:00;85,42
1717372800;03.06.2024 03:00;84,45
1717376400;03.06.2024 04:00;84,5
1717380000;03.06.2024 05:00;82,82
1717383600;03.06.2024 06:00;97,06
1717387200;03.06.2024 07:00;130,08
1717390800;03.06.2024 08:00;250
1717394400;03.06.2024 09:00;200,02
1717398000;03.06.2024 10:00;190,04
1717401600;03.06.2024 11:00;136,07
1717405200;03.06.2024 12:00;122,96
1717408800;03.06.2024 13:00;100,16
1717412400;03.06.2024 14:00;80,04
1717416000;03.06.2024 15:00;72,04
1717419600;03.06.2024 16:00;72,07
1717423200;03.06.2024 17:00;76,61
1717426800;03.06.2024 18:00;109,56
1717430400;03.06.2024 19:00;133,05
1717434000;03.06.2024 20:00;182,37
1717437600;03.06.2024 21:00;210,12
1717441200;03.06.2024 22:00;192,21
1717444800;03.06.2024 23:00;145,75
1717448400;04.06.2024 00:00;116,13
1717452000;04.06.2024 01:00;107,08
1717455600;04.06.2024 02:00;100,21
1717459200;04.06.2024 03:00;95,51
1717462800;04.06.2024 04:00;93,9
1717466400;04.06.2024 05:00;93,43
1717470000;04.06.2024 06:00;104,87
1717473600;04.06.2024 07:00;141,89
1717477200;04.06.2024 08:00;173,33
1717480800;04.06.2024 09:00;140,53
1717484400;04.06.2024 10:00;110,88
1717488000;04.06.2024 11:00;90,38
1717491600;04.06.2024 12:00;79,36
1717495200;04.06.2024 13:00;67,43
1717498800;04.06.2024 14:00;55,41
1717502400;04.06.2024 15:00;50,01
1717506000;04.06.2024 16:00;86,02
1717509600;04.06.2024 17:00;112,35
1717513200;04.06.2024 18:00;128,45
1717516800;04.06.2024 19:00;200,01
1717520400;04.06.2024 20:00;250,04
1717524000;04.06.2024 21:00;225,77
1717527600;04.06.2024 22:00;200,01
1717531200;04.06.2024 23:00;134,33
1717534800;05.06.2024 00:00;129,63
1717538400;05.06.2024 01:00;132,14
1717542000;05.06.2024 02:00;118,17
1717545600;05.06.2024 03:00;113,12
1717549200;05.06.2024 04:00;113,11
1717552800;05.06.2024 05:00;111,76
1717556400;05.06.2024 06:00;190,01
1717560000;05.06.2024 07:00;132,24
1717563600;05.06.2024 08:00;146,88
1717567200;05.06.2024 09:00;114,13
1717570800;05.06.2024 10:00;85,99
1717574400;05.06.2024 11:00;70,75
1717578000;05.06.2024 12:00;64,32
1717581600;05.06.2024 13:00;50,75
1717585200;05.06.2024 14:00;31,64
1717588800;05.06.2024 15:00;88,19
1717592400;05.06.2024 16:00;88,2
1717596000;05.06.2024 17:00;45,17
1717599600;05.06.2024 18:00;112,4
1717603200;05.06.2024 19:00;142,03
1717606800;05.06.2024 20:00;156,9
1717610400;05.06.2024 21:00;190
1717614000;05.06.2024 22:00;164,75
1717617600;05.06.2024 23:00;143,34
1717621200;06.06.2024 00:00;130,38
1717624800;06.06.2024 01:00;119,16
1717628400;06.06.2024 02:00;110,34
1717632000;06.06.2024 03:00;91,21
1717635600;06.06.2024 04:00;88,19
1717639200;06.06.2024 05:00;90,12
1717642800;06.06.2024 06:00;109,17
1717646400;06.06.2024 07:00;124,98
1717650000;06.06.2024 08:00;128,4
1717653600;06.06.2024 09:00;97,65
1717657200;06.06.2024 10:00;110,05
1717660800;06.06.2024 11:00;108,46
1717664400;06.06.2024 12:00;65,37
1717668000;06.06.2024 13:00;86,6
1717671600;06.06.2024 14:00;50
1717675200;06.06.2024 15:00;23,28
1717678800;06.06.2024 16:00;13,09
1717682400;06.06.2024 17:00;44,36
1717686000;06.06.2024 18:00;118,76
1717689600;06.06.2024 19:00;143,13
1717693200;06.06.2024 20:00;190,09
1717696800;06.06.2024 21:00;169,5
1717700400;06.06.2024 22:00;167,84
1717704000;06.06.2024 23:00;133,67
1717707600;07.06.2024 00:00;120,96
1717711200;07.06.2024 01:00;109,91
1717714800;07.06.2024 02:00;95,45
1717718400;07.06.2024 03:00;90,49
1717722000;07.06.2024 04:00;85,84
1717725600;07.06.2024 05:00;82,59
1717729200;07.06.2024 06:00;109,83
1717732800;07.06.2024 07:00;113,55
1717736400;07.06.2024 08:00;119,05
1717740000;07.06.2024 09:00;110,07
1717743600;07.06.2024 10:00;86,3
1717747200;07.06.2024 11:00;61
1717750800;07.06.2024 12:00;85,48
1717754400;07.06.2024 13:00;101,59
1717758000;07.06.2024 14:00;95,54
1717761600;07.06.2024 15:00;86,3
1717765200;07.06.2024 16:00;80,01
1717768800;07.06.2024 17:00;49
1717772400;07.06.2024 18:00;80,77
1717776000;07.06.2024 19:00;127,96
1717779600;07.06.2024 20:00;195,89
1717783200;07.06.2024 21:00;157,76
1717786800;07.06.2024 22:00;151,94
1717790400;07.06.2024 23:00;126,83
1717794000;08.06.2024 00:00;119,01
1717797600;08.06.2024 01:00;109,28
1717801200;08.06.2024 02:00;99,6
1717804800;08.06.2024 03:00;93,33
1717808400;08.06.2024 04:00;84,81
1717812000;08.06.2024 05:00;93,21
1717815600;08.06.2024 06:00;83,28
1717819200;08.06.2024 07:00;80,97
1717822800;08.06.2024 08:00;63,23
1717826400;08.06.2024 09:00;43,03
1717830000;08.06.2024 10:00;15,1
1717833600;08.06.2024 11:00;4,09
1717837200;08.06.2024 12:00;4,09
1717840800;08.06.2024 13:00;3,09
1717844400;08.06.2024 14:00;3,62
1717848000;08.06.2024 15:00;3,1
1717851600;08.06.2024 16:00;4,99
1717855200;08.06.2024 17:00;15,5
1717858800;08.06.2024 18:00;29,46
1717862400;08.06.2024 19:00;109,54
1717866000;08.06.2024 20:00;120,77
1717869600;08.06.2024 21:00;123,05
1717873200;08.06.2024 22:00;121,99
1717876800;08.06.2024 23:00;108,68
1717880400;09.06.2024 00:00;79,9
1717884000;09.06.2024 01:00;75,18
1717887600;09.06.2024 02:00;18,83
1717891200;09.06.2024 03:00;9,03
1717894800;09.06.2024 04:00;4,99
1717898400;09.06.2024 05:00;4,09
1717902000;09.06.2024 06:00;2,84
1717905600;09.06.2024 07:00;0,72
1717909200;09.06.2024 08:00;0,78
1717912800;09.06.2024 09:00;-0,13
1717916400;09.06.2024 10:00;-2,01
1717920000;09.06.2024 11:00;-5
1717923600;09.06.2024 12:00;-6,55
1717927200;09.06.2024 13:00;-2,45
1717930800;09.06.2024 14:00;-3
1717934400;09.06.2024 15:00;-2
1717938000;09.06.2024 16:00;-2
1717941600;09.06.2024 17:00;-1,5
1717945200;09.06.2024 18:00;-0,59
1717948800;09.06.2024 19:00;80
1717952400;09.06.2024 20:00;97,26
1717956000;09.06.2024 21:00;123,34
1717959600;09.06.2024 22:00;125,53
1717963200;09.06.2024 23:00;108,63
1717966800;10.06.2024 00:00;97,26
1717970400;10.06.2024 01:00;73,84
1717974000;10.06.2024 02:00;72,28
1717977600;10.06.2024 03:00;68,96
1717981200;10.06.2024 04:00;69,01
1717984800;10.06.2024 05:00;69,98
1717988400;10.06.2024 06:00;78,71
1717992000;10.06.2024 07:00;118,53
1717995600;10.06.2024 08:00;180,07
1717999200;10.06.2024 09:00;142,09
1718002800;10.06.2024 10:00;107,25
1718006400;10.06.2024 11:00;89,44
1718010000;10.06.2024 12:00;84,41
1718013600;10.06.2024 13:00;73,64
1718017200;10.06.2024 14:00;73,47
1718020800;10.06.2024 15:00;67,17
1718024400;10.06.2024 16:00;68,09
1718028000;10.06.2024 17:00;113,29
1718031600;10.06.2024 18:00;115,51
1718035200;10.06.2024 19:00;122,8
1718038800;10.06.2024 20:00;131,01
1718042400;10.06.2024 21:00;145,86
1718046000;10.06.2024 22:00;143,87
1718049600;10.06.2024 23:00;132,48
1718053200;11.06.2024 00:00;115,05
1718056800;11.06.2024 01:00;101,84
1718060400;11.06.2024 02:00;90,12
1718064000;11.06.2024 03:00;63,94
1718067600;11.06.2024 04:00;71,55
1718071200;11.06.2024 05:00;65,28
1718074800;11.06.2024 06:00;76,99
1718078400;11.06.2024 07:00;91,69
1718082000;11.06.2024 08:00;102,48
1718085600;11.06.2024 09:00;91,94
1718089200;11.06.2024 10:00;76,4
1718092800;11.06.2024 11:00;56,06
1718096400;11.06.2024 12:00;48
1718100000;11.06.2024 13:00;51,73
1718103600;11.06.2024 14:00;65,01
1718107200;11.06.2024 15:00;48
1718110800;11.06.2024 16:00;65,07
1718114400;11.06.2024 17:00;79,05
1718118000;11.06.2024 18:00;69,05
1718121600;11.06.2024 19:00;87,71
1718125200;11.06.2024 20:00;114,13
1718128800;11.06.2024 21:00;141,86
1718132400;11.06.2024 22:00;123,33
1718136000;11.06.2024 23:00;115,65
1718139600;12.06.2024 00:00;92,15
1718143200;12.06.2024 01:00;90,74
1718146800;12.06.2024 02:00;87,07
1718150400;12.06.2024 03:00;80,46
1718154000;12.06.2024 04:00;82,95
1718157600;12.06.2024 05:00;87,2
1718161200;12.06.2024 06:00;95,77
1718164800;12.06.2024 07:00;124,84
1718168400;12.06.2024 08:00;145,04
1718172000;12.06.2024 09:00;133,87
1718175600;12.06.2024 10:00;106
1718179200;12.06.2024 11:00;84,39
1718182800;12.06.2024 12:00;62,08
1718186400;12.06.2024 13:00;59,77
1718190000;12.06.2024 14:00;50,85
1718193600;12.06.2024 15:00;46,01
1718197200;12.06.2024 16:00;49,99
1718200800;12.06.2024 17:00;62,02
1718204400;12.06.2024 18:00;107,41
1718208000;12.06.2024 19:00;125
1718211600;12.06.2024 20:00;140,02
1718215200;12.06.2024 21:00;154,74
1718218800;12.06.2024 22:00;153,08
1718222400;12.06.2024 23:00;134,96
1718226000;13.06.2024 00:00;107,44
1718229600;13.06.2024 01:00;103,01
1718233200;13.06.2024 02:00;94,14
1718236800;13.06.2024 03:00;85,29
1718240400;13.06.2024 04:00;85,6
1718244000;13.06.2024 05:00;85,15
1718247600;13.06.2024 06:00;102,62
1718251200;13.06.2024 07:00;180,08
1718254800;13.06.2024 08:00;299,62
1718258400;13.06.2024 09:00;148,58
1718262000;13.06.2024 10:00;91,07
1718265600;13.06.2024 11:00;113,02
1718269200;13.06.2024 12:00;98,96
1718272800;13.06.2024 13:00;128,01
1718276400;13.06.2024 14:00;128
1718280000;13.06.2024 15:00;180,05
1718283600;13.06.2024 16:00;113,04
1718287200;13.06.2024 17:00;111,4
1718290800;13.06.2024 18:00;140,15
1718294400;13.06.2024 19:00;180,07
1718298000;13.06.2024 20:00;266,99
1718301600;13.06.2024 21:00;198,25
1718305200;13.06.2024 22:00;162,96
1718308800;13.06.2024 23:00;106,36
1718312400;14.06.2024 00:00;85,03
1718316000;14.06.2024 01:00;150
1718319600;14.06.2024 02:00;84,4
1718323200;14.06.2024 03:00;84,39
1718326800;14.06.2024 04:00;60,34
1718330400;14.06.2024 05:00;56,15
1718334000;14.06.2024 06:00;111,05
1718337600;14.06.2024 07:00;167,98
1718341200;14.06.2024 08:00;200,02
1718344800;14.06.2024 09:00;180,07
1718348400;14.06.2024 10:00;161,94
1718352000;14.06.2024 11:00;147,44
1718355600;14.06.2024 12:00;100
1718359200;14.06.2024 13:00;95,41
1718362800;14.06.2024 14:00;99,99
1718366400;14.06.2024 15:00;84,02
1718370000;14.06.2024 16:00;84,03
1718373600;14.06.2024 17:00;84,39
1718377200;14.06.2024 18:00;86,66
1718380800;14.06.2024 19:00;180,09
1718384400;14.06.2024 20:00;289,99
1718388000;14.06.2024 21:00;372,81
1718391600;14.06.2024 22:00;180,06
1718395200;14.06.2024 23:00;93,73
1718398800;15.06.2024 00:00;90,96
1718402400;15.06.2024 01:00;84,39
1718406000;15.06.2024 02:00;42,66
1718409600;15.06.2024 03:00;31,61
1718413200;15.06.2024 04:00;31,79
1718416800;15.06.2024 05:00;22,66
1718420400;15.06.2024 06:00;10,04
1718424000;15.06.2024 07:00;3,41
1718427600;15.06.2024 08:00;5,59
1718431200;15.06.2024 09:00;5,13
1718434800;15.06.2024 10:00;4,99
1718438400;15.06.2024 11:00;4,99
1718442000;15.06.2024 12:00;4,99
1718445600;15.06.2024 13:00;5
1718449200;15.06.2024 14:00;4,99
1718452800;15.06.2024 15:00;7,4
1718456400;15.06.2024 16:00;14,06
1718460000;15.06.2024 17:00;12,06
1718463600;15.06.2024 18:00;30
1718467200;15.06.2024 19:00;24,99
1718470800;15.06.2024 20:00;131,03
1718474400;15.06.2024 21:00;130,26
1718478000;15.06.2024 22:00;132,46
1718481600;15.06.2024 23:00;42,66
1718485200;16.06.2024 00:00;27,71
1718488800;16.06.2024 01:00;24,31
1718492400;16.06.2024 02:00;10,36
1718496000;16.06.2024 03:00;4,92
1718499600;16.06.2024 04:00;2,92
1718503200;16.06.2024 05:00;2,19
1718506800;16.06.2024 06:00;2,53
1718510400;16.06.2024 07:00;2,95
1718514000;16.06.2024 08:00;0,69
1718517600;16.06.2024 09:00;-0,02
1718521200;16.06.2024 10:00;-0,8
1718524800;16.06.2024 11:00;0
1718528400;16.06.2024 12:00;0
1718532000;16.06.2024 13:00;-0,89
1718535600;16.06.2024 14:00;-0,8
1718539200;16.06.2024 15:00;-0,11
1718542800;16.06.2024 16:00;0
1718546400;16.06.2024 17:00;6,7
1718550000;16.06.2024 18:00;24,19
1718553600;16.06.2024 19:00;98,06
1718557200;16.06.2024 20:00;126,4
1718560800;16.06.2024 21:00;145,2
1718564400;16.06.2024 22:00;154,76
1718568000;16.06.2024 23:00;136,92
1718571600;17.06.2024 00:00;98,78
1718575200;17.06.2024 01:00;99,13
1718578800;17.06.2024 02:00;72,85
1718582400;17.06.2024 03:00;68,62
1718586000;17.06.2024 04:00;71,17
1718589600;17.06.2024 05:00;72,99
1718593200;17.06.2024 06:00;91,57
1718596800;17.06.2024 07:00;120
1718600400;17.06.2024 08:00;129,5
1718604000;17.06.2024 09:00;107,41
1718607600;17.06.2024 10:00;82,69
1718611200;17.06.2024 11:00;82,99
1718614800;17.06.2024 12:00;82,99
1718618400;17.06.2024 13:00;107,22
1718622000;17.06.2024 14:00;83
1718625600;17.06.2024 15:00;108,16
1718629200;17.06.2024 16:00;82,99
1718632800;17.06.2024 17:00;69,91
1718636400;17.06.2024 18:00;88,58
1718640000;17.06.2024 19:00;141,5
1718643600;17.06.2024 20:00;250,01
1718647200;17.06.2024 21:00;274,13
1718650800;17.06.2024 22:00;262
1718654400;17.06.2024 23:00;174,6
1718658000;18.06.2024 00:00;114,36
1718661600;18.06.2024 01:00;145,79
1718665200;18.06.2024 02:00;105,06
1718668800;18.06.2024 03:00;100,5
1718672400;18.06.2024 04:00;91,84
1718676000;18.06.2024 05:00;90,88
1718679600;18.06.2024 06:00;98,53
1718683200;18.06.2024 07:00;133,73
1718686800;18.06.2024 08:00;126,62
1718690400;18.06.2024 09:00;110,06
1718694000;18.06.2024 10:00;75,38
1718697600;18.06.2024 11:00;62,36
1718701200;18.06.2024 12:00;54,5
1718704800;18.06.2024 13:00;51,05
1718708400;18.06.2024 14:00;39,83
1718712000;18.06.2024 15:00;39,26
1718715600;18.06.2024 16:00;38,5
1718719200;18.06.2024 17:00;50
1718722800;18.06.2024 18:00;91,81
1718726400;18.06.2024 19:00;137,76
1718730000;18.06.2024 20:00;268,76
1718733600;18.06.2024 21:00;358,77
1718737200;18.06.2024 22:00;268,34
1718740800;18.06.2024 23:00;150
1718744400;19.06.2024 00:00;93,92
1718748000;19.06.2024 01:00;101,61
1718751600;19.06.2024 02:00;93,2
1718755200;19.06.2024 03:00;89,22
1718758800;19.06.2024 04:00;88,13
1718762400;19.06.2024 05:00;86,48
1718766000;19.06.2024 06:00;88,94
1718769600;19.06.2024 07:00;109,91
1718773200;19.06.2024 08:00;114,02
1718776800;19.06.2024 09:00;180,02
1718780400;19.06.2024 10:00;94,9
1718784000;19.06.2024 11:00;130,7
1718787600;19.06.2024 12:00;83,09
1718791200;19.06.2024 13:00;83,1
1718794800;19.06.2024 14:00;83,09
1718798400;19.06.2024 15:00;50
1718802000;19.06.2024 16:00;50,01
1718805600;19.06.2024 17:00;65,77
1718809200;19.06.2024 18:00;129,08
1718812800;19.06.2024 19:00;117,24
1718816400;19.06.2024 20:00;180
1718820000;19.06.2024 21:00;180
1718823600;19.06.2024 22:00;130,03
1718827200;19.06.2024 23:00;127,24
1718830800;20.06.2024 00:00;94,65
1718834400;20.06.2024 01:00;88,37
1718838000;20.06.2024 02:00;75,35
1718841600;20.06.2024 03:00;79,77
1718845200;20.06.2024 04:00;78,76
1718848800;20.06.2024 05:00;79,81
1718852400;20.06.2024 06:00;87,57
1718856000;20.06.2024 07:00;114,37
1718859600;20.06.2024 08:00;112,86
1718863200;20.06.2024 09:00;102,92
1718866800;20.06.2024 10:00;71,61
1718870400;20.06.2024 11:00;50,88
1718874000;20.06.2024 12:00;26,47
1718877600;20.06.2024 13:00;23,91
1718881200;20.06.2024 14:00;20,4
1718884800;20.06.2024 15:00;34,35
1718888400;20.06.2024 16:00;62,14
1718892000;20.06.2024 17:00;78,08
1718895600;20.06.2024 18:00;97,74
1718899200;20.06.2024 19:00;119,81
1718902800;20.06.2024 20:00;187,07
1718906400;20.06.2024 21:00;290,65
1718910000;20.06.2024 22:00;274,29
1718913600;20.06.2024 23:00;138,83
1718917200;21.06.2024 00:00;100,84
1718920800;21.06.2024 01:00;105,05
1718924400;21.06.2024 02:00;94,66
1718928000;21.06.2024 03:00;89,95
1718931600;21.06.2024 04:00;87,88
1718935200;21.06.2024 05:00;86,83
1718938800;21.06.2024 06:00;87,16
1718942400;21.06.2024 07:00;128,73
1718946000;21.06.2024 08:00;122,29
1718949600;21.06.2024 09:00;121,44
1718953200;21.06.2024 10:00;105,19
1718956800;21.06.2024 11:00;98,18
1718960400;21.06.2024 12:00;90,56
1718964000;21.06.2024 13:00;88,52
1718967600;21.06.2024 14:00;82,9
1718971200;21.06.2024 15:00;79,05
1718974800;21.06.2024 16:00;81,45
1718978400;21.06.2024 17:00;87,97
1718982000;21.06.2024 18:00;123,19
1718985600;21.06.2024 19:00;138,97
1718989200;21.06.2024 20:00;204
1718992800;21.06.2024 21:00;205,63
1718996400;21.06.2024 22:00;171,7
1719000000;21.06.2024 23:00;120,48
1719003600;22.06.2024 00:00;103,49
1719007200;22.06.2024 01:00;88,97
1719010800;22.06.2024 02:00;78,21
1719014400;22.06.2024 03:00;64,07
1719018000;22.06.2024 04:00;56,56
1719021600;22.06.2024 05:00;57,83
1719025200;22.06.2024 06:00;49,71
1719028800;22.06.2024 07:00;62,84
1719032400;22.06.2024 08:00;49,01
1719036000;22.06.2024 09:00;46,6
1719039600;22.06.2024 10:00;34,34
1719043200;22.06.2024 11:00;12,85
1719046800;22.06.2024 12:00;3,69
1719050400;22.06.2024 13:00;2,72
1719054000;22.06.2024 14:00;0,1
1719057600;22.06.2024 15:00;0,22
1719061200;22.06.2024 16:00;3,7
1719064800;22.06.2024 17:00;11,74
1719068400;22.06.2024 18:00;35,08
1719072000;22.06.2024 19:00;77,79
1719075600;22.06.2024 20:00;109,74
1719079200;22.06.2024 21:00;125,65
1719082800;22.06.2024 22:00;117,27
1719086400;22.06.2024 23:00;110,04
1719090000;23.06.2024 00:00;90,79
1719093600;23.06.2024 01:00;91,82
1719097200;23.06.2024 02:00;81,14
1719100800;23.06.2024 03:00;73,17
1719104400;23.06.2024 04:00;71,79
1719108000;23.06.2024 05:00;67,01
1719111600;23.06.2024 06:00;63,01
1719115200;23.06.2024 07:00;57,68
1719118800;23.06.2024 08:00;46,38
1719122400;23.06.2024 09:00;25,42
1719126000;23.06.2024 10:00;9,94
1719129600;23.06.2024 11:00;4,07
1719133200;23.06.2024 12:00;1,6
1719136800;23.06.2024 13:00;4,57
1719140400;23.06.2024 14:00;0,44
1719144000;23.06.2024 15:00;0,09
1719147600;23.06.2024 16:00;1,74
1719151200;23.06.2024 17:00;4,99
1719154800;23.06.2024 18:00;25,73
1719158400;23.06.2024 19:00;73,55
1719162000;23.06.2024 20:00;110,43
1719165600;23.06.2024 21:00;152,53
1719169200;23.06.2024 22:00;159,17
1719172800;23.06.2024 23:00;132,97
1719176400;24.06.2024 00:00;105,77
1719180000;24.06.2024 01:00;107,61
1719183600;24.06.2024 02:00;92,88
1719187200;24.06.2024 03:00;85,06
1719190800;24.06.2024 04:00;84,88
1719194400;24.06.2024 05:00;85,99
1719198000;24.06.2024 06:00;97,67
1719201600;24.06.2024 07:00;132,79
1719205200;24.06.2024 08:00;127,47
1719208800;24.06.2024 09:00;105,52
1719212400;24.06.2024 10:00;82,59
1719216000;24.06.2024 11:00;55,39
1719219600;24.06.2024 12:00;38,72
1719223200;24.06.2024 13:00;31,81
1719226800;24.06.2024 14:00;29,96
1719230400;24.06.2024 15:00;30,93
1719234000;24.06.2024 16:00;83,3
1719237600;24.06.2024 17:00;110,91
1719241200;24.06.2024 18:00;127,22
1719244800;24.06.2024 19:00;150,02
1719248400;24.06.2024 20:00;200,06
1719252000;24.06.2024 21:00;209,32
1719255600;24.06.2024 22:00;156
1719259200;24.06.2024 23:00;130,04
1719262800;25.06.2024 00:00;135,63
1719266400;25.06.2024 01:00;161,88
1719270000;25.06.2024 02:00;133,1
1719273600;25.06.2024 03:00;126,96
1719277200;25.06.2024 04:00;118,8
1719280800;25.06.2024 05:00;112,55
1719284400;25.06.2024 06:00;118,84
1719288000;25.06.2024 07:00;145,64
1719291600;25.06.2024 08:00;133,82
1719295200;25.06.2024 09:00;101,31
1719298800;25.06.2024 10:00;72,85
1719302400;25.06.2024 11:00;34,26
1719306000;25.06.2024 12:00;28,38
1719309600;25.06.2024 13:00;26,1
1719313200;25.06.2024 14:00;22,08
1719316800;25.06.2024 15:00;22,77
1719320400;25.06.2024 16:00;25,95
1719324000;25.06.2024 17:00;80,01
1719327600;25.06.2024 18:00;110,82
1719331200;25.06.2024 19:00;181,67
1719334800;25.06.2024 20:00;323,75
1719338400;25.06.2024 21:00;352,05
1719342000;25.06.2024 22:00;312,65
1719345600;25.06.2024 23:00;197,72
1719349200;26.06.2024 00:00;130,1
1719352800;26.06.2024 01:00;180,01
1719356400;26.06.2024 02:00;180
1719360000;26.06.2024 03:00;159,4
1719363600;26.06.2024 04:00;97,94
1719367200;26.06.2024 05:00;82,6
1719370800;26.06.2024 06:00;82,6
1719374400;26.06.2024 07:00;150,04
1719378000;26.06.2024 08:00;120,05
1719381600;26.06.2024 09:00;81,41
1719385200;26.06.2024 10:00;59,91
1719388800;26.06.2024 11:00;105,77
1719392400;26.06.2024 12:00;35,79
1719396000;26.06.2024 13:00;32,9
1719399600;26.06.2024 14:00;45,5
1719403200;26.06.2024 15:00;33,54
1719406800;26.06.2024 16:00;32,65
1719410400;26.06.2024 17:00;154,65
1719414000;26.06.2024 18:00;183,16
1719417600;26.06.2024 19:00;200
1719421200;26.06.2024 20:00;220,08
1719424800;26.06.2024 21:00;250,05
1719428400;26.06.2024 22:00;220,08
1719432000;26.06.2024 23:00;120,02
1719435600;27.06.2024 00:00;85,74
1719439200;27.06.2024 01:00;96
1719442800;27.06.2024 02:00;86,98
1719446400;27.06.2024 03:00;80,79
1719450000;27.06.2024 04:00;82,99
1719453600;27.06.2024 05:00;79
1719457200;27.06.2024 06:00;85,33
1719460800;27.06.2024 07:00;117,67
