Ajatempel (UTC);Kuupäev (Eesti aeg);NPS Eesti
1724796000;28.08.2024 01:00;84,45
1724799600;28.08.2024 02:00;87,49
1724803200;28.08.2024 03:00;85,14
1724806800;28.08.2024 04:00;90,83
1724810400;28.08.2024 05:00;92,65
1724814000;28.08.2024 06:00;180,01
1724817600;28.08.2024 07:00;122,14
1724821200;28.08.2024 08:00;129,65
1724824800;28.08.2024 09:00;123,77
1724828400;28.08.2024 10:00;98,04
1724832000;28.08.2024 11:00;51,61
1724835600;28.08.2024 12:00;23,25
1724839200;28.08.2024 13:00;63,53
1724842800;28.08.2024 14:00;117,95
1724846400;28.08.2024 15:00;5,04
1724850000;28.08.2024 16:00;72,43
1724853600;28.08.2024 17:00;43,79
1724857200;28.08.2024 18:00;143,48
1724860800;28.08.2024 19:00;231,15
1724864400;28.08.2024 20:00;361,73
1724868000;28.08.2024 21:00;250,08
1724871600;28.08.2024 22:00;129,66
1724875200;28.08.2024 23:00;103,91
1724878800;29.08.2024 00:00;90,84
1724882400;29.08.2024 01:00;91,89
1724886000;29.08.2024 02:00;94,76
1724889600;29.08.2024 03:00;88,71
1724893200;29.08.2024 04:00;87,36
1724896800;29.08.2024 05:00;87,46
1724900400;29.08.2024 06:00;101,92
1724904000;29.08.2024 07:00;127,47
1724907600;29.08.2024 08:00;134,87
1724911200;29.08.2024 09:00;126,24
1724914800;29.08.2024 10:00;108,8
1724918400;29.08.2024 11:00;90,8
1724922000;29.08.2024 12:00;80,9
1724925600;29.08.2024 13:00;51,06
1724929200;29.08.2024 14:00;26,6
1724932800;29.08.2024 15:00;36,57
1724936400;29.08.2024 16:00;84,47
1724940000;29.08.2024 17:00;109,37
1724943600;29.08.2024 18:00;158,31
1724947200;29.08.2024 19:00;303,65
1724950800;29.08.2024 20:00;407,42
1724954400;29.08.2024 21:00;289,99
1724958000;29.08.2024 22:00;160,06
1724961600;29.08.2024 23:00;120,05
1724965200;30.08.2024 00:00;113,93
1724968800;30.08.2024 01:00;110,2
1724972400;30.08.2024 02:00;100,08
1724976000;30.08.2024 03:00;94,87
1724979600;30.08.2024 04:00;94,11
1724983200;30.08.2024 05:00;98,45
1724986800;30.08.2024 06:00;113,18
1724990400;30.08.2024 07:00;149,43
1724994000;30.08.2024 08:00;157,99
1724997600;30.08.2024 09:00;134,21
1725001200;30.08.2024 10:00;113,7
1725004800;30.08.2024 11:00;96,47
1725008400;30.08.2024 12:00;88,59
1725012000;30.08.2024 13:00;77,25
1725015600;30.08.2024 14:00;71,14
1725019200;30.08.2024 15:00;86,9
1725022800;30.08.2024 16:00;84,26
1725026400;30.08.2024 17:00;105,72
1725030000;30.08.2024 18:00;164,27
1725033600;30.08.2024 19:00;234,23
1725037200;30.08.2024 20:00;368,74
1725040800;30.08.2024 21:00;200,1
1725044400;30.08.2024 22:00;167,9
1725048000;30.08.2024 23:00;109,62
1725051600;31.08.2024 00:00;104,52
1725055200;31.08.2024 01:00;109,19
1725058800;31.08.2024 02:00;107,57
1725062400;31.08.2024 03:00;103,14
1725066000;31.08.2024 04:00;100,54
1725069600;31.08.2024 05:00;98,68
1725073200;31.08.2024 06:00;99,99
1725076800;31.08.2024 07:00;114,54
1725080400;31.08.2024 08:00;115,13
1725084000;31.08.2024 09:00;111,09
1725087600;31.08.2024 10:00;84,92
1725091200;31.08.2024 11:00;60,13
1725094800;31.08.2024 12:00;90,09
1725098400;31.08.2024 13:00;107,22
1725102000;31.08.2024 14:00;93,47
1725105600;31.08.2024 15:00;90,08
1725109200;31.08.2024 16:00;80,07
1725112800;31.08.2024 17:00;82,87
1725116400;31.08.2024 18:00;109,2
1725120000;31.08.2024 19:00;158,24
1725123600;31.08.2024 20:00;168,1
1725127200;31.08.2024 21:00;156,92
1725130800;31.08.2024 22:00;150,05
1725134400;31.08.2024 23:00;128,98
1725138000;01.09.2024 00:00;109,13
1725141600;01.09.2024 01:00;98,87
1725145200;01.09.2024 02:00;86,07
1725148800;01.09.2024 03:00;80,37
1725152400;01.09.2024 04:00;81,82
1725156000;01.09.2024 05:00;82,02
1725159600;01.09.2024 06:00;81,11
1725163200;01.09.2024 07:00;81,13
1725166800;01.09.2024 08:00;77,89
1725170400;01.09.2024 09:00;61,95
1725174000;01.09.2024 10:00;41,27
1725177600;01.09.2024 11:00;12,73
1725181200;01.09.2024 12:00;2,62
1725184800;01.09.2024 13:00;4,99
1725188400;01.09.2024 14:00;30
1725192000;01.09.2024 15:00;20,04
1725195600;01.09.2024 16:00;15,07
1725199200;01.09.2024 17:00;76,08
1725202800;01.09.2024 18:00;150,01
1725206400;01.09.2024 19:00;173,42
1725210000;01.09.2024 20:00;174,65
1725213600;01.09.2024 21:00;180,06
1725217200;01.09.2024 22:00;140,61
1725220800;01.09.2024 23:00;124,38
1725224400;02.09.2024 00:00;110,04
1725228000;02.09.2024 01:00;124,38
1725231600;02.09.2024 02:00;102,66
1725235200;02.09.2024 03:00;96,02
1725238800;02.09.2024 04:00;95,41
1725242400;02.09.2024 05:00;103,94
1725246000;02.09.2024 06:00;138,09
1725249600;02.09.2024 07:00;198,53
1725253200;02.09.2024 08:00;187,25
1725256800;02.09.2024 09:00;151,83
1725260400;02.09.2024 10:00;122,64
1725264000;02.09.2024 11:00;102,83
1725267600;02.09.2024 12:00;90,82
1725271200;02.09.2024 13:00;83,01
1725274800;02.09.2024 14:00;81,19
1725278400;02.09.2024 15:00;83,63
1725282000;02.09.2024 16:00;94,7
1725285600;02.09.2024 17:00;132,03
1725289200;02.09.2024 18:00;210,36
1725292800;02.09.2024 19:00;363,62
1725296400;02.09.2024 20:00;458,16
1725300000;02.09.2024 21:00;338,28
1725303600;02.09.2024 22:00;176,76
1725307200;02.09.2024 23:00;112,58
1725310800;03.09.2024 00:00;101,35
1725314400;03.09.2024 01:00;103,65
1725318000;03.09.2024 02:00;98,1
1725321600;03.09.2024 03:00;93,78
1725325200;03.09.2024 04:00;94,88
1725328800;03.09.2024 05:00;97,49
1725332400;03.09.2024 06:00;145,07
1725336000;03.09.2024 07:00;145,77
1725339600;03.09.2024 08:00;173,43
1725343200;03.09.2024 09:00;133,95
1725346800;03.09.2024 10:00;115,98
1725350400;03.09.2024 11:00;98,88
1725354000;03.09.2024 12:00;90,02
1725357600;03.09.2024 13:00;83,46
1725361200;03.09.2024 14:00;80,12
1725364800;03.09.2024 15:00;81,24
1725368400;03.09.2024 16:00;86,44
1725372000;03.09.2024 17:00;117,87
1725375600;03.09.2024 18:00;205,17
1725379200;03.09.2024 19:00;426,59
1725382800;03.09.2024 20:00;500,9
1725386400;03.09.2024 21:00;400,01
1725390000;03.09.2024 22:00;173,51
1725393600;03.09.2024 23:00;87,4
1725397200;04.09.2024 00:00;99,96
1725400800;04.09.2024 01:00;105,69
1725404400;04.09.2024 02:00;100,16
1725408000;04.09.2024 03:00;85,3
1725411600;04.09.2024 04:00;99,75
1725415200;04.09.2024 05:00;100,77
1725418800;04.09.2024 06:00;110,5
1725422400;04.09.2024 07:00;147,88
1725426000;04.09.2024 08:00;181,3
1725429600;04.09.2024 09:00;154,33
1725433200;04.09.2024 10:00;125,13
1725436800;04.09.2024 11:00;107,21
1725440400;04.09.2024 12:00;88,82
1725444000;04.09.2024 13:00;85,23
1725447600;04.09.2024 14:00;86,01
1725451200;04.09.2024 15:00;79,96
1725454800;04.09.2024 16:00;88,66
1725458400;04.09.2024 17:00;109,61
1725462000;04.09.2024 18:00;149,96
1725465600;04.09.2024 19:00;190
1725469200;04.09.2024 20:00;303
1725472800;04.09.2024 21:00;181,95
1725476400;04.09.2024 22:00;127,29
1725480000;04.09.2024 23:00;82,04
1725483600;05.09.2024 00:00;52,18
1725487200;05.09.2024 01:00;21,08
1725490800;05.09.2024 02:00;5,99
1725494400;05.09.2024 03:00;5,99
1725498000;05.09.2024 04:00;14,97
1725501600;05.09.2024 05:00;85
1725505200;05.09.2024 06:00;90,89
1725508800;05.09.2024 07:00;123,43
1725512400;05.09.2024 08:00;124,89
1725516000;05.09.2024 09:00;119,04
1725519600;05.09.2024 10:00;97,68
1725523200;05.09.2024 11:00;68,25
1725526800;05.09.2024 12:00;43,13
1725530400;05.09.2024 13:00;49,23
1725534000;05.09.2024 14:00;53,61
1725537600;05.09.2024 15:00;59,03
1725541200;05.09.2024 16:00;47,07
1725544800;05.09.2024 17:00;75,75
1725548400;05.09.2024 18:00;123,33
1725552000;05.09.2024 19:00;209,53
1725555600;05.09.2024 20:00;241,93
1725559200;05.09.2024 21:00;164,52
1725562800;05.09.2024 22:00;111,62
1725566400;05.09.2024 23:00;52,16
1725570000;06.09.2024 00:00;41,55
1725573600;06.09.2024 01:00;10,86
1725577200;06.09.2024 02:00;21,08
1725580800;06.09.2024 03:00;30,62
1725584400;06.09.2024 04:00;31,89
1725588000;06.09.2024 05:00;66,89
1725591600;06.09.2024 06:00;77,82
1725595200;06.09.2024 07:00;124,04
1725598800;06.09.2024 08:00;127,7
1725602400;06.09.2024 09:00;123,15
1725606000;06.09.2024 10:00;102,51
1725609600;06.09.2024 11:00;68,24
1725613200;06.09.2024 12:00;48,05
1725616800;06.09.2024 13:00;16,78
1725620400;06.09.2024 14:00;7,95
1725624000;06.09.2024 15:00;7,81
1725627600;06.09.2024 16:00;15,01
1725631200;06.09.2024 17:00;77,23
1725634800;06.09.2024 18:00;95,01
1725638400;06.09.2024 19:00;135,38
1725642000;06.09.2024 20:00;180,1
1725645600;06.09.2024 21:00;99,83
1725649200;06.09.2024 22:00;85,01
1725652800;06.09.2024 23:00;3,37
1725656400;07.09.2024 00:00;2,9
1725660000;07.09.2024 01:00;6
1725663600;07.09.2024 02:00;4,1
1725667200;07.09.2024 03:00;4,09
1725670800;07.09.2024 04:00;4,09
1725674400;07.09.2024 05:00;5,99
1725678000;07.09.2024 06:00;30,01
1725681600;07.09.2024 07:00;71
1725685200;07.09.2024 08:00;5,62
1725688800;07.09.2024 09:00;8,61
1725692400;07.09.2024 10:00;16,01
1725696000;07.09.2024 11:00;9,96
1725699600;07.09.2024 12:00;7,56
1725703200;07.09.2024 13:00;5,27
1725706800;07.09.2024 14:00;1,24
1725710400;07.09.2024 15:00;3,1
1725714000;07.09.2024 16:00;5,75
1725717600;07.09.2024 17:00;42,96
1725721200;07.09.2024 18:00;111,43
1725724800;07.09.2024 19:00;143,63
1725728400;07.09.2024 20:00;155,62
1725732000;07.09.2024 21:00;120,91
1725735600;07.09.2024 22:00;48,22
1725739200;07.09.2024 23:00;41,47
1725742800;08.09.2024 00:00;5,99
1725746400;08.09.2024 01:00;5,19
1725750000;08.09.2024 02:00;4,54
1725753600;08.09.2024 03:00;3,97
1725757200;08.09.2024 04:00;3,88
1725760800;08.09.2024 05:00;3,75
1725764400;08.09.2024 06:00;4,1
1725768000;08.09.2024 07:00;5,99
1725771600;08.09.2024 08:00;6
1725775200;08.09.2024 09:00;36,37
1725778800;08.09.2024 10:00;39,61
1725782400;08.09.2024 11:00;6,24
1725786000;08.09.2024 12:00;2,49
1725789600;08.09.2024 13:00;0,04
1725793200;08.09.2024 14:00;0,01
1725796800;08.09.2024 15:00;1,19
1725800400;08.09.2024 16:00;6
1725804000;08.09.2024 17:00;39,84
1725807600;08.09.2024 18:00;80,05
1725811200;08.09.2024 19:00;116,69
1725814800;08.09.2024 20:00;80,09
1725818400;08.09.2024 21:00;80,02
1725822000;08.09.2024 22:00;11,06
1725825600;08.09.2024 23:00;1,62
1725829200;09.09.2024 00:00;0,05
1725832800;09.09.2024 01:00;0
1725836400;09.09.2024 02:00;-0,01
1725840000;09.09.2024 03:00;-0,01
1725843600;09.09.2024 04:00;-0,01
1725847200;09.09.2024 05:00;0
1725850800;09.09.2024 06:00;4,09
1725854400;09.09.2024 07:00;30,01
1725858000;09.09.2024 08:00;7,88
1725861600;09.09.2024 09:00;3,76
1725865200;09.09.2024 10:00;4,67
1725868800;09.09.2024 11:00;3,6
1725872400;09.09.2024 12:00;3,05
1725876000;09.09.2024 13:00;2,37
1725879600;09.09.2024 14:00;1,47
1725883200;09.09.2024 15:00;1,1
1725886800;09.09.2024 16:00;1,93
1725890400;09.09.2024 17:00;2,23
1725894000;09.09.2024 18:00;5,99
1725897600;09.09.2024 19:00;6
1725901200;09.09.2024 20:00;30
1725904800;09.09.2024 21:00;5,99
1725908400;09.09.2024 22:00;0,07
1725912000;09.09.2024 23:00;-0,58
1725915600;10.09.2024 00:00;0
1725919200;10.09.2024 01:00;-0,81
1725922800;10.09.2024 02:00;-0,9
1725926400;10.09.2024 03:00;-1,01
1725930000;10.09.2024 04:00;-1,09
1725933600;10.09.2024 05:00;-0,9
1725937200;10.09.2024 06:00;0,07
1725940800;10.09.2024 07:00;90,09
1725944400;10.09.2024 08:00;29,1
1725948000;10.09.2024 09:00;2,43
1725951600;10.09.2024 10:00;2,06
1725955200;10.09.2024 11:00;2,08
1725958800;10.09.2024 12:00;1,19
1725962400;10.09.2024 13:00;0,01
1725966000;10.09.2024 14:00;-0,07
1725969600;10.09.2024 15:00;-0,16
1725973200;10.09.2024 16:00;-0,04
1725976800;10.09.2024 17:00;0,22
1725980400;10.09.2024 18:00;163,63
1725984000;10.09.2024 19:00;223,17
1725987600;10.09.2024 20:00;332,98
1725991200;10.09.2024 21:00;250,08
1725994800;10.09.2024 22:00;139,48
1725998400;10.09.2024 23:00;117,09
1726002000;11.09.2024 00:00;3,01
1726005600;11.09.2024 01:00;3
1726009200;11.09.2024 02:00;3
1726012800;11.09.2024 03:00;25,1
1726016400;11.09.2024 04:00;27,85
1726020000;11.09.2024 05:00;32,93
1726023600;11.09.2024 06:00;60,65
1726027200;11.09.2024 07:00;120,01
1726030800;11.09.2024 08:00;141,96
1726034400;11.09.2024 09:00;106,66
1726038000;11.09.2024 10:00;95,3
1726041600;11.09.2024 11:00;74
1726045200;11.09.2024 12:00;65
1726048800;11.09.2024 13:00;60,05
1726052400;11.09.2024 14:00;58,92
1726056000;11.09.2024 15:00;56,87
1726059600;11.09.2024 16:00;61,05
1726063200;11.09.2024 17:00;88,87
1726066800;11.09.2024 18:00;128,87
1726070400;11.09.2024 19:00;153,42
1726074000;11.09.2024 20:00;250,08
1726077600;11.09.2024 21:00;160,07
1726081200;11.09.2024 22:00;29,56
1726084800;11.09.2024 23:00;6
1726088400;12.09.2024 00:00;5,04
1726092000;12.09.2024 01:00;45,01
1726095600;12.09.2024 02:00;45,04
1726099200;12.09.2024 03:00;35,06
1726102800;12.09.2024 04:00;20,09
1726106400;12.09.2024 05:00;88,65
1726110000;12.09.2024 06:00;99,25
1726113600;12.09.2024 07:00;163,12
1726117200;12.09.2024 08:00;163,17
1726120800;12.09.2024 09:00;144,71
1726124400;12.09.2024 10:00;107,11
1726128000;12.09.2024 11:00;90,06
1726131600;12.09.2024 12:00;98,31
1726135200;12.09.2024 13:00;100,96
1726138800;12.09.2024 14:00;113,1
1726142400;12.09.2024 15:00;142,93
1726146000;12.09.2024 16:00;135,04
1726149600;12.09.2024 17:00;149,97
1726153200;12.09.2024 18:00;250,04
1726156800;12.09.2024 19:00;250,09
1726160400;12.09.2024 20:00;393,29
1726164000;12.09.2024 21:00;250,91
1726167600;12.09.2024 22:00;125,45
1726171200;12.09.2024 23:00;104,42
1726174800;13.09.2024 00:00;100,06
1726178400;13.09.2024 01:00;153,35
1726182000;13.09.2024 02:00;131,17
1726185600;13.09.2024 03:00;130
1726189200;13.09.2024 04:00;137,26
1726192800;13.09.2024 05:00;120,02
1726196400;13.09.2024 06:00;153,02
1726200000;13.09.2024 07:00;250
1726203600;13.09.2024 08:00;357,12
1726207200;13.09.2024 09:00;348,73
1726210800;13.09.2024 10:00;250,07
1726214400;13.09.2024 11:00;321,47
1726218000;13.09.2024 12:00;288,98
1726221600;13.09.2024 13:00;250
1726225200;13.09.2024 14:00;249,92
1726228800;13.09.2024 15:00;220,07
1726232400;13.09.2024 16:00;220,08
1726236000;13.09.2024 17:00;190
1726239600;13.09.2024 18:00;185,39
1726243200;13.09.2024 19:00;220,01
1726246800;13.09.2024 20:00;189,6
1726250400;13.09.2024 21:00;109,45
1726254000;13.09.2024 22:00;99,91
1726257600;13.09.2024 23:00;79,25
1726261200;14.09.2024 00:00;60,72
1726264800;14.09.2024 01:00;63,8
1726268400;14.09.2024 02:00;52,67
1726272000;14.09.2024 03:00;47,91
1726275600;14.09.2024 04:00;46,72
1726279200;14.09.2024 05:00;48,13
1726282800;14.09.2024 06:00;45,5
1726286400;14.09.2024 07:00;56,21
1726290000;14.09.2024 08:00;66,99
1726293600;14.09.2024 09:00;77,43
1726297200;14.09.2024 10:00;67,78
1726300800;14.09.2024 11:00;56,41
1726304400;14.09.2024 12:00;62,73
1726308000;14.09.2024 13:00;61,75
1726311600;14.09.2024 14:00;59,53
1726315200;14.09.2024 15:00;62,43
1726318800;14.09.2024 16:00;58,72
1726322400;14.09.2024 17:00;78,27
1726326000;14.09.2024 18:00;76,28
1726329600;14.09.2024 19:00;88,14
1726333200;14.09.2024 20:00;124,64
1726336800;14.09.2024 21:00;110,64
1726340400;14.09.2024 22:00;78,45
1726344000;14.09.2024 23:00;87,59
1726347600;15.09.2024 00:00;19,6
1726351200;15.09.2024 01:00;48,41
1726354800;15.09.2024 02:00;42,96
1726358400;15.09.2024 03:00;57,35
1726362000;15.09.2024 04:00;45,88
1726365600;15.09.2024 05:00;40,73
1726369200;15.09.2024 06:00;49,19
1726372800;15.09.2024 07:00;56,03
1726376400;15.09.2024 08:00;83,48
1726380000;15.09.2024 09:00;75,3
1726383600;15.09.2024 10:00;59,68
1726387200;15.09.2024 11:00;79,99
1726390800;15.09.2024 12:00;75,07
1726394400;15.09.2024 13:00;75,08
1726398000;15.09.2024 14:00;75
1726401600;15.09.2024 15:00;75,03
1726405200;15.09.2024 16:00;94,99
1726408800;15.09.2024 17:00;140,09
1726412400;15.09.2024 18:00;176,32
1726416000;15.09.2024 19:00;190
1726419600;15.09.2024 20:00;200,09
1726423200;15.09.2024 21:00;171,85
1726426800;15.09.2024 22:00;126,9
1726430400;15.09.2024 23:00;107,12
1726434000;16.09.2024 00:00;92,35
1726437600;16.09.2024 01:00;70,42
1726441200;16.09.2024 02:00;60,03
1726444800;16.09.2024 03:00;64,4
1726448400;16.09.2024 04:00;74,27
1726452000;16.09.2024 05:00;82,35
1726455600;16.09.2024 06:00;136,03
1726459200;16.09.2024 07:00;139,34
1726462800;16.09.2024 08:00;244,76
1726466400;16.09.2024 09:00;476,81
1726470000;16.09.2024 10:00;421,5
1726473600;16.09.2024 11:00;300
1726477200;16.09.2024 12:00;318,21
1726480800;16.09.2024 13:00;203,39
1726484400;16.09.2024 14:00;149,91
1726488000;16.09.2024 15:00;121,59
1726491600;16.09.2024 16:00;149,92
1726495200;16.09.2024 17:00;250
1726498800;16.09.2024 18:00;189,99
1726502400;16.09.2024 19:00;167,56
1726506000;16.09.2024 20:00;197,9
1726509600;16.09.2024 21:00;128,44
1726513200;16.09.2024 22:00;106,02
1726516800;16.09.2024 23:00;79,95
1726520400;17.09.2024 00:00;57,3
1726524000;17.09.2024 01:00;55,97
1726527600;17.09.2024 02:00;74,21
1726531200;17.09.2024 03:00;82,79
1726534800;17.09.2024 04:00;81,16
1726538400;17.09.2024 05:00;81,23
1726542000;17.09.2024 06:00;114,03
1726545600;17.09.2024 07:00;149,91
1726549200;17.09.2024 08:00;153,23
1726552800;17.09.2024 09:00;144
1726556400;17.09.2024 10:00;140,02
1726560000;17.09.2024 11:00;129,99
1726563600;17.09.2024 12:00;130
1726567200;17.09.2024 13:00;118
1726570800;17.09.2024 14:00;85,3
1726574400;17.09.2024 15:00;85,3
1726578000;17.09.2024 16:00;120,05
1726581600;17.09.2024 17:00;149,9
1726585200;17.09.2024 18:00;180,05
1726588800;17.09.2024 19:00;249,99
1726592400;17.09.2024 20:00;264,49
1726596000;17.09.2024 21:00;149,98
1726599600;17.09.2024 22:00;123,94
1726603200;17.09.2024 23:00;102,77
1726606800;18.09.2024 00:00;92,75
1726610400;18.09.2024 01:00;88,32
1726614000;18.09.2024 02:00;81,34
1726617600;18.09.2024 03:00;84,34
1726621200;18.09.2024 04:00;84,45
1726624800;18.09.2024 05:00;83,41
1726628400;18.09.2024 06:00;102,17
1726632000;18.09.2024 07:00;146,15
1726635600;18.09.2024 08:00;165,79
1726639200;18.09.2024 09:00;132,86
1726642800;18.09.2024 10:00;103,03
1726646400;18.09.2024 11:00;79,18
1726650000;18.09.2024 12:00;38,73
1726653600;18.09.2024 13:00;31
1726657200;18.09.2024 14:00;34,28
1726660800;18.09.2024 15:00;37,21
1726664400;18.09.2024 16:00;54,43
1726668000;18.09.2024 17:00;93,71
1726671600;18.09.2024 18:00;152,84
1726675200;18.09.2024 19:00;149,99
1726678800;18.09.2024 20:00;172,5
1726682400;18.09.2024 21:00;128,83
1726686000;18.09.2024 22:00;99,13
1726689600;18.09.2024 23:00;94,61
1726693200;19.09.2024 00:00;76,07
1726696800;19.09.2024 01:00;76,73
1726700400;19.09.2024 02:00;78,24
1726704000;19.09.2024 03:00;72,31
1726707600;19.09.2024 04:00;77,04
1726711200;19.09.2024 05:00;76,46
1726714800;19.09.2024 06:00;94,41
1726718400;19.09.2024 07:00;114,74
1726722000;19.09.2024 08:00;148,75
1726725600;19.09.2024 09:00;125,13
1726729200;19.09.2024 10:00;110,01
1726732800;19.09.2024 11:00;74,81
1726736400;19.09.2024 12:00;58,96
1726740000;19.09.2024 13:00;37,6
1726743600;19.09.2024 14:00;30,06
1726747200;19.09.2024 15:00;12,53
1726750800;19.09.2024 16:00;23,88
1726754400;19.09.2024 17:00;64,45
1726758000;19.09.2024 18:00;139,59
1726761600;19.09.2024 19:00;145,39
1726765200;19.09.2024 20:00;179,92
1726768800;19.09.2024 21:00;113,95
1726772400;19.09.2024 22:00;88,3
1726776000;19.09.2024 23:00;88,97
1726779600;20.09.2024 00:00;78,87
1726783200;20.09.2024 01:00;73,34
1726786800;20.09.2024 02:00;74,94
1726790400;20.09.2024 03:00;73,85
1726794000;20.09.2024 04:00;73,36
1726797600;20.09.2024 05:00;74,69
1726801200;20.09.2024 06:00;89,74
1726804800;20.09.2024 07:00;120,9
1726808400;20.09.2024 08:00;156,51
1726812000;20.09.2024 09:00;149,99
1726815600;20.09.2024 10:00;110,08
1726819200;20.09.2024 11:00;85,33
1726822800;20.09.2024 12:00;63,34
1726826400;20.09.2024 13:00;54,96
1726830000;20.09.2024 14:00;36,64
1726833600;20.09.2024 15:00;37,65
1726837200;20.09.2024 16:00;64,44
1726840800;20.09.2024 17:00;104,06
1726844400;20.09.2024 18:00;146,35
1726848000;20.09.2024 19:00;169,74
1726851600;20.09.2024 20:00;193,8
1726855200;20.09.2024 21:00;133,82
1726858800;20.09.2024 22:00;99,74
1726862400;20.09.2024 23:00;100,58
1726866000;21.09.2024 00:00;87,17
1726869600;21.09.2024 01:00;89,45
1726873200;21.09.2024 02:00;86,49
1726876800;21.09.2024 03:00;83,22
1726880400;21.09.2024 04:00;82,6
1726884000;21.09.2024 05:00;87,1
1726887600;21.09.2024 06:00;90,28
1726891200;21.09.2024 07:00;99,76
1726894800;21.09.2024 08:00;97,88
1726898400;21.09.2024 09:00;85,62
1726902000;21.09.2024 10:00;8,78
1726905600;21.09.2024 11:00;5,33
1726909200;21.09.2024 12:00;3,08
1726912800;21.09.2024 13:00;0,01
1726916400;21.09.2024 14:00;0,03
1726920000;21.09.2024 15:00;1,93
1726923600;21.09.2024 16:00;5,54
1726927200;21.09.2024 17:00;43,46
1726930800;21.09.2024 18:00;98,71
1726934400;21.09.2024 19:00;153,48
1726938000;21.09.2024 20:00;144,4
1726941600;21.09.2024 21:00;90,06
1726945200;21.09.2024 22:00;81,18
1726948800;21.09.2024 23:00;62,39
1726952400;22.09.2024 00:00;50,24
1726956000;22.09.2024 01:00;75,94
1726959600;22.09.2024 02:00;67,89
1726963200;22.09.2024 03:00;68,01
1726966800;22.09.2024 04:00;85,65
1726970400;22.09.2024 05:00;91,4
1726974000;22.09.2024 06:00;91,26
1726977600;22.09.2024 07:00;94,88
1726981200;22.09.2024 08:00;97,27
1726984800;22.09.2024 09:00;103,05
1726988400;22.09.2024 10:00;73,76
1726992000;22.09.2024 11:00;36,4
1726995600;22.09.2024 12:00;34,99
1726999200;22.09.2024 13:00;52,31
1727002800;22.09.2024 14:00;34,99
1727006400;22.09.2024 15:00;32,46
1727010000;22.09.2024 16:00;84,1
1727013600;22.09.2024 17:00;129,97
1727017200;22.09.2024 18:00;140,1
1727020800;22.09.2024 19:00;249,99
1727024400;22.09.2024 20:00;256,27
1727028000;22.09.2024 21:00;149,55
1727031600;22.09.2024 22:00;113,92
1727035200;22.09.2024 23:00;101,13
1727038800;23.09.2024 00:00;74,23
1727042400;23.09.2024 01:00;90,63
1727046000;23.09.2024 02:00;74,22
1727049600;23.09.2024 03:00;27,22
1727053200;23.09.2024 04:00;24,02
1727056800;23.09.2024 05:00;50,76
1727060400;23.09.2024 06:00;98,02
1727064000;23.09.2024 07:00;141,5
1727067600;23.09.2024 08:00;202,96
1727071200;23.09.2024 09:00;138,23
1727074800;23.09.2024 10:00;104,74
1727078400;23.09.2024 11:00;80,31
1727082000;23.09.2024 12:00;67,27
1727085600;23.09.2024 13:00;64,41
1727089200;23.09.2024 14:00;68,16
1727092800;23.09.2024 15:00;74,25
1727096400;23.09.2024 16:00;79,91
1727100000;23.09.2024 17:00;107,9
1727103600;23.09.2024 18:00;153,76
1727107200;23.09.2024 19:00;248,93
1727110800;23.09.2024 20:00;335,93
1727114400;23.09.2024 21:00;152,27
1727118000;23.09.2024 22:00;74,2
1727121600;23.09.2024 23:00;40,07
1727125200;24.09.2024 00:00;40,1
1727128800;24.09.2024 01:00;40,03
1727132400;24.09.2024 02:00;40,03
1727136000;24.09.2024 03:00;40,04
1727139600;24.09.2024 04:00;40,04
1727143200;24.09.2024 05:00;51,29
1727146800;24.09.2024 06:00;87,94
1727150400;24.09.2024 07:00;112,18
1727154000;24.09.2024 08:00;141,07
1727157600;24.09.2024 09:00;118,02
1727161200;24.09.2024 10:00;25,01
1727164800;24.09.2024 11:00;20,11
1727168400;24.09.2024 12:00;19,42
1727172000;24.09.2024 13:00;19,25
1727175600;24.09.2024 14:00;19
1727179200;24.09.2024 15:00;19,35
1727182800;24.09.2024 16:00;29,21
1727186400;24.09.2024 17:00;84,1
1727190000;24.09.2024 18:00;110,18
1727193600;24.09.2024 19:00;119,05
1727197200;24.09.2024 20:00;136,99
1727200800;24.09.2024 21:00;57,33
1727204400;24.09.2024 22:00;17,18
1727208000;24.09.2024 23:00;16,38
1727211600;25.09.2024 00:00;13,01
1727215200;25.09.2024 01:00;10,06
1727218800;25.09.2024 02:00;8,35
1727222400;25.09.2024 03:00;6,8
1727226000;25.09.2024 04:00;5,97
1727229600;25.09.2024 05:00;5,77
1727233200;25.09.2024 06:00;9,94
1727236800;25.09.2024 07:00;50,18
1727240400;25.09.2024 08:00;89,72
1727244000;25.09.2024 09:00;45
1727247600;25.09.2024 10:00;16,55
1727251200;25.09.2024 11:00;13,44
1727254800;25.09.2024 12:00;8,55
1727258400;25.09.2024 13:00;6,95
1727262000;25.09.2024 14:00;6,91
1727265600;25.09.2024 15:00;5,57
1727269200;25.09.2024 16:00;5,99
1727272800;25.09.2024 17:00;6
1727276400;25.09.2024 18:00;45,91
1727280000;25.09.2024 19:00;83,84
1727283600;25.09.2024 20:00;100,07
1727287200;25.09.2024 21:00;80
1727290800;25.09.2024 22:00;18,3
1727294400;25.09.2024 23:00;5,06
1727298000;26.09.2024 00:00;4,09
1727301600;26.09.2024 01:00;0
1727305200;26.09.2024 02:00;4,09
1727308800;26.09.2024 03:00;4,09
1727312400;26.09.2024 04:00;4,09
1727316000;26.09.2024 05:00;3,01
