Ajatempel (UTC);Kuupäev (Eesti aeg);NPS Eesti
1709035200;27.02.2024 14:00;59,16
1709038800;27.02.2024 15:00;64,49
1709042400;27.02.2024 16:00;71,34
1709046000;27.02.2024 17:00;79,82
1709049600;27.02.2024 18:00;110,17
1709053200;27.02.2024 19:00;112,32
1709056800;27.02.2024 20:00;105,17
1709060400;27.02.2024 21:00;84,36
1709064000;27.02.2024 22:00;97,33
1709067600;27.02.2024 23:00;75,14
1709071200;28.02.2024 00:00;64,97
1709074800;28.02.2024 01:00;60,36
1709078400;28.02.2024 02:00;59,4
1709082000;28.02.2024 03:00;61,34
1709085600;28.02.2024 04:00;63,46
1709089200;28.02.2024 05:00;69,1
1709092800;28.02.2024 06:00;73,9
1709096400;28.02.2024 07:00;97,2
1709100000;28.02.2024 08:00;97,97
1709103600;28.02.2024 09:00;114,02
1709107200;28.02.2024 10:00;85,46
1709110800;28.02.2024 11:00;73,99
1709114400;28.02.2024 12:00;75,49
1709118000;28.02.2024 13:00;86,98
1709121600;28.02.2024 14:00;75,49
1709125200;28.02.2024 15:00;75,5
1709128800;28.02.2024 16:00;86,63
1709132400;28.02.2024 17:00;97,74
1709136000;28.02.2024 18:00;114
1709139600;28.02.2024 19:00;107,14
1709143200;28.02.2024 20:00;105,62
1709146800;28.02.2024 21:00;106,56
1709150400;28.02.2024 22:00;102,72
1709154000;28.02.2024 23:00;84,39
1709157600;29.02.2024 00:00;69,69
1709161200;29.02.2024 01:00;20,65
1709164800;29.02.2024 02:00;19,53
1709168400;29.02.2024 03:00;18,11
1709172000;29.02.2024 04:00;17,29
1709175600;29.02.2024 05:00;73,01
1709179200;29.02.2024 06:00;78,14
1709182800;29.02.2024 07:00;100,94
1709186400;29.02.2024 08:00;153,57
1709190000;29.02.2024 09:00;95,1
1709193600;29.02.2024 10:00;76,61
1709197200;29.02.2024 11:00;61,85
1709200800;29.02.2024 12:00;55,66
1709204400;29.02.2024 13:00;54,15
1709208000;29.02.2024 14:00;56,24
1709211600;29.02.2024 15:00;70,14
1709215200;29.02.2024 16:00;72,04
1709218800;29.02.2024 17:00;88,23
1709222400;29.02.2024 18:00;104,53
1709226000;29.02.2024 19:00;86,26
1709229600;29.02.2024 20:00;80,99
1709233200;29.02.2024 21:00;72,77
1709236800;29.02.2024 22:00;67,25
1709240400;29.02.2024 23:00;20,03
1709244000;01.03.2024 00:00;20,01
1709247600;01.03.2024 01:00;62,04
1709251200;01.03.2024 02:00;61,42
1709254800;01.03.2024 03:00;49,17
1709258400;01.03.2024 04:00;13
1709262000;01.03.2024 05:00;14,33
1709265600;01.03.2024 06:00;48,04
1709269200;01.03.2024 07:00;71,58
1709272800;01.03.2024 08:00;79,36
1709276400;01.03.2024 09:00;81,25
1709280000;01.03.2024 10:00;72,76
1709283600;01.03.2024 11:00;66,12
1709287200;01.03.2024 12:00;54,61
1709290800;01.03.2024 13:00;34,71
1709294400;01.03.2024 14:00;30,97
1709298000;01.03.2024 15:00;29,95
1709301600;01.03.2024 16:00;40,01
1709305200;01.03.2024 17:00;77,05
1709308800;01.03.2024 18:00;87,26
1709312400;01.03.2024 19:00;91,49
1709316000;01.03.2024 20:00;85,1
1709319600;01.03.2024 21:00;30,04
1709323200;01.03.2024 22:00;26,39
1709326800;01.03.2024 23:00;26,78
1709330400;02.03.2024 00:00;25,95
1709334000;02.03.2024 01:00;31,17
1709337600;02.03.2024 02:00;33,1
1709341200;02.03.2024 03:00;34,68
1709344800;02.03.2024 04:00;35,43
1709348400;02.03.2024 05:00;36,94
1709352000;02.03.2024 06:00;37,95
1709355600;02.03.2024 07:00;36,45
1709359200;02.03.2024 08:00;37,89
1709362800;02.03.2024 09:00;39,93
1709366400;02.03.2024 10:00;42,09
1709370000;02.03.2024 11:00;41,43
1709373600;02.03.2024 12:00;43,1
1709377200;02.03.2024 13:00;43,72
1709380800;02.03.2024 14:00;47,93
1709384400;02.03.2024 15:00;49,35
1709388000;02.03.2024 16:00;50,64
1709391600;02.03.2024 17:00;59,19
1709395200;02.03.2024 18:00;63,07
1709398800;02.03.2024 19:00;63,93
1709402400;02.03.2024 20:00;60,42
1709406000;02.03.2024 21:00;51,1
1709409600;02.03.2024 22:00;48,07
1709413200;02.03.2024 23:00;57,34
1709416800;03.03.2024 00:00;44,85
1709420400;03.03.2024 01:00;51,57
1709424000;03.03.2024 02:00;51,97
1709427600;03.03.2024 03:00;52,51
1709431200;03.03.2024 04:00;53,49
1709434800;03.03.2024 05:00;53,71
1709438400;03.03.2024 06:00;54,21
1709442000;03.03.2024 07:00;54,66
1709445600;03.03.2024 08:00;55,51
1709449200;03.03.2024 09:00;54,77
1709452800;03.03.2024 10:00;53,99
1709456400;03.03.2024 11:00;52,01
1709460000;03.03.2024 12:00;49,46
1709463600;03.03.2024 13:00;47,51
1709467200;03.03.2024 14:00;42,51
1709470800;03.03.2024 15:00;46,84
1709474400;03.03.2024 16:00;54,13
1709478000;03.03.2024 17:00;60,28
1709481600;03.03.2024 18:00;74,76
1709485200;03.03.2024 19:00;82,96
1709488800;03.03.2024 20:00;86,96
1709492400;03.03.2024 21:00;77,09
1709496000;03.03.2024 22:00;75
1709499600;03.03.2024 23:00;58,32
1709503200;04.03.2024 00:00;57,93
1709506800;04.03.2024 01:00;69,13
1709510400;04.03.2024 02:00;67,9
1709514000;04.03.2024 03:00;67,41
1709517600;04.03.2024 04:00;66,22
1709521200;04.03.2024 05:00;65,59
1709524800;04.03.2024 06:00;77,1
1709528400;04.03.2024 07:00;101,05
1709532000;04.03.2024 08:00;114,09
1709535600;04.03.2024 09:00;108,97
1709539200;04.03.2024 10:00;85,02
1709542800;04.03.2024 11:00;63,72
1709546400;04.03.2024 12:00;58,52
1709550000;04.03.2024 13:00;59,25
1709553600;04.03.2024 14:00;59,98
1709557200;04.03.2024 15:00;62,5
1709560800;04.03.2024 16:00;94,02
1709564400;04.03.2024 17:00;96
1709568000;04.03.2024 18:00;97,27
1709571600;04.03.2024 19:00;105,18
1709575200;04.03.2024 20:00;99,13
1709578800;04.03.2024 21:00;80,52
1709582400;04.03.2024 22:00;71,39
1709586000;04.03.2024 23:00;67,56
1709589600;05.03.2024 00:00;63,93
1709593200;05.03.2024 01:00;61,96
1709596800;05.03.2024 02:00;60,4
1709600400;05.03.2024 03:00;56,46
1709604000;05.03.2024 04:00;56,36
1709607600;05.03.2024 05:00;60,56
1709611200;05.03.2024 06:00;61,67
1709614800;05.03.2024 07:00;71,53
1709618400;05.03.2024 08:00;79,28
1709622000;05.03.2024 09:00;83,02
1709625600;05.03.2024 10:00;77
1709629200;05.03.2024 11:00;71,15
1709632800;05.03.2024 12:00;59,22
1709636400;05.03.2024 13:00;58,61
1709640000;05.03.2024 14:00;58,59
1709643600;05.03.2024 15:00;69,99
1709647200;05.03.2024 16:00;80,68
1709650800;05.03.2024 17:00;78,9
1709654400;05.03.2024 18:00;104,86
1709658000;05.03.2024 19:00;110,63
1709661600;05.03.2024 20:00;114,3
1709665200;05.03.2024 21:00;94,29
1709668800;05.03.2024 22:00;83,58
1709672400;05.03.2024 23:00;77,04
1709676000;06.03.2024 00:00;71,94
1709679600;06.03.2024 01:00;64,02
1709683200;06.03.2024 02:00;62,77
1709686800;06.03.2024 03:00;62,17
1709690400;06.03.2024 04:00;62,74
1709694000;06.03.2024 05:00;64,92
1709697600;06.03.2024 06:00;84,36
1709701200;06.03.2024 07:00;99,5
1709704800;06.03.2024 08:00;114,99
1709708400;06.03.2024 09:00;108,7
1709712000;06.03.2024 10:00;87,21
1709715600;06.03.2024 11:00;73,39
1709719200;06.03.2024 12:00;69,67
1709722800;06.03.2024 13:00;69,25
1709726400;06.03.2024 14:00;69,29
1709730000;06.03.2024 15:00;70,64
1709733600;06.03.2024 16:00;75,44
1709737200;06.03.2024 17:00;84,31
1709740800;06.03.2024 18:00;106,03
1709744400;06.03.2024 19:00;119,25
1709748000;06.03.2024 20:00;119,03
1709751600;06.03.2024 21:00;92,95
1709755200;06.03.2024 22:00;80,13
1709758800;06.03.2024 23:00;77,98
1709762400;07.03.2024 00:00;74,34
1709766000;07.03.2024 01:00;73,33
1709769600;07.03.2024 02:00;72,32
1709773200;07.03.2024 03:00;70,34
1709776800;07.03.2024 04:00;68,71
1709780400;07.03.2024 05:00;69,89
1709784000;07.03.2024 06:00;83,05
1709787600;07.03.2024 07:00;130,03
1709791200;07.03.2024 08:00;199,99
1709794800;07.03.2024 09:00;142,99
1709798400;07.03.2024 10:00;82,39
1709802000;07.03.2024 11:00;71,31
1709805600;07.03.2024 12:00;66,16
1709809200;07.03.2024 13:00;62,17
1709812800;07.03.2024 14:00;60,55
1709816400;07.03.2024 15:00;67,36
1709820000;07.03.2024 16:00;81,11
1709823600;07.03.2024 17:00;96,98
1709827200;07.03.2024 18:00;106,75
1709830800;07.03.2024 19:00;111,52
1709834400;07.03.2024 20:00;107,43
1709838000;07.03.2024 21:00;105,18
1709841600;07.03.2024 22:00;89,7
1709845200;07.03.2024 23:00;79,89
1709848800;08.03.2024 00:00;70,61
1709852400;08.03.2024 01:00;66,81
1709856000;08.03.2024 02:00;65,35
1709859600;08.03.2024 03:00;65,4
1709863200;08.03.2024 04:00;64,41
1709866800;08.03.2024 05:00;67,72
1709870400;08.03.2024 06:00;79,15
1709874000;08.03.2024 07:00;99,17
1709877600;08.03.2024 08:00;95,06
1709881200;08.03.2024 09:00;113,16
1709884800;08.03.2024 10:00;111,62
1709888400;08.03.2024 11:00;78,74
1709892000;08.03.2024 12:00;55,78
1709895600;08.03.2024 13:00;54,17
1709899200;08.03.2024 14:00;52,8
1709902800;08.03.2024 15:00;73,11
1709906400;08.03.2024 16:00;69,66
1709910000;08.03.2024 17:00;111,08
1709913600;08.03.2024 18:00;116,24
1709917200;08.03.2024 19:00;119,86
1709920800;08.03.2024 20:00;118,85
1709924400;08.03.2024 21:00;110,91
1709928000;08.03.2024 22:00;93,19
1709931600;08.03.2024 23:00;82,19
1709935200;09.03.2024 00:00;75,84
1709938800;09.03.2024 01:00;87,82
1709942400;09.03.2024 02:00;75,26
1709946000;09.03.2024 03:00;74,77
1709949600;09.03.2024 04:00;71,98
1709953200;09.03.2024 05:00;73,37
1709956800;09.03.2024 06:00;85,45
1709960400;09.03.2024 07:00;74,86
1709964000;09.03.2024 08:00;69,57
1709967600;09.03.2024 09:00;77,58
1709971200;09.03.2024 10:00;49,48
1709974800;09.03.2024 11:00;85,01
1709978400;09.03.2024 12:00;47,98
1709982000;09.03.2024 13:00;56,32
1709985600;09.03.2024 14:00;83,88
1709989200;09.03.2024 15:00;52,7
1709992800;09.03.2024 16:00;68,13
1709996400;09.03.2024 17:00;65,72
1710000000;09.03.2024 18:00;112,02
1710003600;09.03.2024 19:00;139,34
1710007200;09.03.2024 20:00;75,11
1710010800;09.03.2024 21:00;67,67
1710014400;09.03.2024 22:00;62,48
1710018000;09.03.2024 23:00;60,9
1710021600;10.03.2024 00:00;57,82
1710025200;10.03.2024 01:00;48,65
1710028800;10.03.2024 02:00;46,06
1710032400;10.03.2024 03:00;40,98
1710036000;10.03.2024 04:00;35,55
1710039600;10.03.2024 05:00;88,58
1710043200;10.03.2024 06:00;100,05
1710046800;10.03.2024 07:00;58,61
1710050400;10.03.2024 08:00;39,49
1710054000;10.03.2024 09:00;36,14
1710057600;10.03.2024 10:00;28,11
1710061200;10.03.2024 11:00;4,63
1710064800;10.03.2024 12:00;4,98
1710068400;10.03.2024 13:00;1,51
1710072000;10.03.2024 14:00;1,58
1710075600;10.03.2024 15:00;3,59
1710079200;10.03.2024 16:00;17,57
1710082800;10.03.2024 17:00;49,34
1710086400;10.03.2024 18:00;57,8
1710090000;10.03.2024 19:00;72,55
1710093600;10.03.2024 20:00;64,66
1710097200;10.03.2024 21:00;58,95
1710100800;10.03.2024 22:00;55,33
1710104400;10.03.2024 23:00;53,42
1710108000;11.03.2024 00:00;52,19
1710111600;11.03.2024 01:00;36,68
1710115200;11.03.2024 02:00;33,9
1710118800;11.03.2024 03:00;34,84
1710122400;11.03.2024 04:00;35
1710126000;11.03.2024 05:00;44,47
1710129600;11.03.2024 06:00;54,95
1710133200;11.03.2024 07:00;74,32
1710136800;11.03.2024 08:00;75,66
1710140400;11.03.2024 09:00;76,7
1710144000;11.03.2024 10:00;75,01
1710147600;11.03.2024 11:00;61,9
1710151200;11.03.2024 12:00;60,44
1710154800;11.03.2024 13:00;58,85
1710158400;11.03.2024 14:00;58,92
1710162000;11.03.2024 15:00;58,72
1710165600;11.03.2024 16:00;63,88
1710169200;11.03.2024 17:00;79,02
1710172800;11.03.2024 18:00;90,86
1710176400;11.03.2024 19:00;100,42
1710180000;11.03.2024 20:00;79,92
1710183600;11.03.2024 21:00;75,03
1710187200;11.03.2024 22:00;67,87
1710190800;11.03.2024 23:00;63,45
1710194400;12.03.2024 00:00;59,95
1710198000;12.03.2024 01:00;64,56
1710201600;12.03.2024 02:00;63,46
1710205200;12.03.2024 03:00;63,3
1710208800;12.03.2024 04:00;63,11
1710212400;12.03.2024 05:00;63,85
1710216000;12.03.2024 06:00;69,66
1710219600;12.03.2024 07:00;86,28
1710223200;12.03.2024 08:00;96,17
1710226800;12.03.2024 09:00;100,68
1710230400;12.03.2024 10:00;93,81
1710234000;12.03.2024 11:00;85,42
1710237600;12.03.2024 12:00;80,68
1710241200;12.03.2024 13:00;78,44
1710244800;12.03.2024 14:00;78,26
1710248400;12.03.2024 15:00;79,02
1710252000;12.03.2024 16:00;86,34
1710255600;12.03.2024 17:00;99,35
1710259200;12.03.2024 18:00;113,09
1710262800;12.03.2024 19:00;132,06
1710266400;12.03.2024 20:00;123,42
1710270000;12.03.2024 21:00;96,55
1710273600;12.03.2024 22:00;83
1710277200;12.03.2024 23:00;78,54
1710280800;13.03.2024 00:00;70,04
1710284400;13.03.2024 01:00;63,65
1710288000;13.03.2024 02:00;61,93
1710291600;13.03.2024 03:00;61,36
1710295200;13.03.2024 04:00;60,89
1710298800;13.03.2024 05:00;63,38
1710302400;13.03.2024 06:00;72,1
1710306000;13.03.2024 07:00;93,8
1710309600;13.03.2024 08:00;129,62
1710313200;13.03.2024 09:00;142,61
1710316800;13.03.2024 10:00;142,6
1710320400;13.03.2024 11:00;113,56
1710324000;13.03.2024 12:00;91,1
1710327600;13.03.2024 13:00;82,01
1710331200;13.03.2024 14:00;80,91
1710334800;13.03.2024 15:00;92,47
1710338400;13.03.2024 16:00;97,01
1710342000;13.03.2024 17:00;105,28
1710345600;13.03.2024 18:00;113,54
1710349200;13.03.2024 19:00;114,91
1710352800;13.03.2024 20:00;113,41
1710356400;13.03.2024 21:00;103,91
1710360000;13.03.2024 22:00;91,07
1710363600;13.03.2024 23:00;72,37
1710367200;14.03.2024 00:00;63,88
1710370800;14.03.2024 01:00;63,29
1710374400;14.03.2024 02:00;56,9
1710378000;14.03.2024 03:00;57,52
1710381600;14.03.2024 04:00;57
1710385200;14.03.2024 05:00;61,38
1710388800;14.03.2024 06:00;71,43
1710392400;14.03.2024 07:00;98,56
1710396000;14.03.2024 08:00;94,4
1710399600;14.03.2024 09:00;88
1710403200;14.03.2024 10:00;65,71
1710406800;14.03.2024 11:00;54,32
1710410400;14.03.2024 12:00;52,52
1710414000;14.03.2024 13:00;53,34
1710417600;14.03.2024 14:00;71,53
1710421200;14.03.2024 15:00;71,96
1710424800;14.03.2024 16:00;88,03
1710428400;14.03.2024 17:00;88,03
1710432000;14.03.2024 18:00;110,18
1710435600;14.03.2024 19:00;106,07
1710439200;14.03.2024 20:00;80,07
1710442800;14.03.2024 21:00;54,65
1710446400;14.03.2024 22:00;3,49
1710450000;14.03.2024 23:00;5,03
1710453600;15.03.2024 00:00;5,09
1710457200;15.03.2024 01:00;0,59
1710460800;15.03.2024 02:00;0,56
1710464400;15.03.2024 03:00;0,58
1710468000;15.03.2024 04:00;19,42
1710471600;15.03.2024 05:00;46,08
1710475200;15.03.2024 06:00;49,78
1710478800;15.03.2024 07:00;71,3
1710482400;15.03.2024 08:00;72,79
1710486000;15.03.2024 09:00;69,46
1710489600;15.03.2024 10:00;53,8
1710493200;15.03.2024 11:00;46,44
1710496800;15.03.2024 12:00;39,18
1710500400;15.03.2024 13:00;38,34
1710504000;15.03.2024 14:00;37,95
1710507600;15.03.2024 15:00;43,85
1710511200;15.03.2024 16:00;50,72
1710514800;15.03.2024 17:00;70,5
1710518400;15.03.2024 18:00;87,44
1710522000;15.03.2024 19:00;64,86
1710525600;15.03.2024 20:00;57,2
1710529200;15.03.2024 21:00;48,92
1710532800;15.03.2024 22:00;43,94
1710536400;15.03.2024 23:00;40
1710540000;16.03.2024 00:00;38,22
1710543600;16.03.2024 01:00;38,05
1710547200;16.03.2024 02:00;38,09
1710550800;16.03.2024 03:00;36,68
1710554400;16.03.2024 04:00;35,62
1710558000;16.03.2024 05:00;34,9
1710561600;16.03.2024 06:00;34,26
1710565200;16.03.2024 07:00;34,28
1710568800;16.03.2024 08:00;54,33
1710572400;16.03.2024 09:00;52,43
1710576000;16.03.2024 10:00;47,01
1710579600;16.03.2024 11:00;44,88
1710583200;16.03.2024 12:00;42,26
1710586800;16.03.2024 13:00;41,51
1710590400;16.03.2024 14:00;43,69
1710594000;16.03.2024 15:00;24,16
1710597600;16.03.2024 16:00;41,06
1710601200;16.03.2024 17:00;74,03
1710604800;16.03.2024 18:00;74,13
1710608400;16.03.2024 19:00;80,16
1710612000;16.03.2024 20:00;83,19
1710615600;16.03.2024 21:00;78,28
1710619200;16.03.2024 22:00;49,1
1710622800;16.03.2024 23:00;49,14
1710626400;17.03.2024 00:00;17,03
1710630000;17.03.2024 01:00;26,4
1710633600;17.03.2024 02:00;27,51
1710637200;17.03.2024 03:00;29,11
1710640800;17.03.2024 04:00;30,3
1710644400;17.03.2024 05:00;35,05
1710648000;17.03.2024 06:00;38,47
1710651600;17.03.2024 07:00;41,29
1710655200;17.03.2024 08:00;49,2
1710658800;17.03.2024 09:00;49,48
1710662400;17.03.2024 10:00;47,15
1710666000;17.03.2024 11:00;45,4
1710669600;17.03.2024 12:00;45,91
1710673200;17.03.2024 13:00;41,81
1710676800;17.03.2024 14:00;40,15
1710680400;17.03.2024 15:00;46,91
1710684000;17.03.2024 16:00;54,32
1710687600;17.03.2024 17:00;65,02
1710691200;17.03.2024 18:00;82,86
1710694800;17.03.2024 19:00;92,04
1710698400;17.03.2024 20:00;86,17
1710702000;17.03.2024 21:00;75,08
1710705600;17.03.2024 22:00;59,45
1710709200;17.03.2024 23:00;55,4
1710712800;18.03.2024 00:00;45,43
1710716400;18.03.2024 01:00;54,52
1710720000;18.03.2024 02:00;41,15
1710723600;18.03.2024 03:00;55,82
1710727200;18.03.2024 04:00;55,68
1710730800;18.03.2024 05:00;63,85
1710734400;18.03.2024 06:00;70
1710738000;18.03.2024 07:00;85,36
1710741600;18.03.2024 08:00;97,71
1710745200;18.03.2024 09:00;94,45
1710748800;18.03.2024 10:00;82,8
1710752400;18.03.2024 11:00;72,81
1710756000;18.03.2024 12:00;66,64
1710759600;18.03.2024 13:00;67,55
1710763200;18.03.2024 14:00;74,61
1710766800;18.03.2024 15:00;85,85
1710770400;18.03.2024 16:00;95,87
1710774000;18.03.2024 17:00;115,34
1710777600;18.03.2024 18:00;116,06
1710781200;18.03.2024 19:00;142,51
1710784800;18.03.2024 20:00;126,48
1710788400;18.03.2024 21:00;115,76
1710792000;18.03.2024 22:00;106,14
1710795600;18.03.2024 23:00;92,8
1710799200;19.03.2024 00:00;75,43
1710802800;19.03.2024 01:00;77,12
1710806400;19.03.2024 02:00;76,6
1710810000;19.03.2024 03:00;71,38
1710813600;19.03.2024 04:00;71,24
1710817200;19.03.2024 05:00;76,73
1710820800;19.03.2024 06:00;93,07
1710824400;19.03.2024 07:00;102,96
1710828000;19.03.2024 08:00;122,09
1710831600;19.03.2024 09:00;130,02
1710835200;19.03.2024 10:00;93,08
1710838800;19.03.2024 11:00;113,49
1710842400;19.03.2024 12:00;93
1710846000;19.03.2024 13:00;79,2
1710849600;19.03.2024 14:00;91,95
1710853200;19.03.2024 15:00;93,24
1710856800;19.03.2024 16:00;106,6
1710860400;19.03.2024 17:00;104,71
1710864000;19.03.2024 18:00;114,99
1710867600;19.03.2024 19:00;130,13
1710871200;19.03.2024 20:00;128,96
1710874800;19.03.2024 21:00;110
1710878400;19.03.2024 22:00;93,04
1710882000;19.03.2024 23:00;82,98
1710885600;20.03.2024 00:00;76,1
1710889200;20.03.2024 01:00;76,01
1710892800;20.03.2024 02:00;73,27
1710896400;20.03.2024 03:00;74,49
1710900000;20.03.2024 04:00;74,95
1710903600;20.03.2024 05:00;99,02
1710907200;20.03.2024 06:00;80,57
1710910800;20.03.2024 07:00;133,06
1710914400;20.03.2024 08:00;483,03
1710918000;20.03.2024 09:00;350,24
1710921600;20.03.2024 10:00;133,04
1710925200;20.03.2024 11:00;99,09
1710928800;20.03.2024 12:00;85,31
1710932400;20.03.2024 13:00;59,96
1710936000;20.03.2024 14:00;62,42
1710939600;20.03.2024 15:00;62,81
1710943200;20.03.2024 16:00;99,01
1710946800;20.03.2024 17:00;99,07
1710950400;20.03.2024 18:00;133,1
1710954000;20.03.2024 19:00;250,03
1710957600;20.03.2024 20:00;155,23
1710961200;20.03.2024 21:00;131,19
1710964800;20.03.2024 22:00;107,77
1710968400;20.03.2024 23:00;94,82
1710972000;21.03.2024 00:00;79
1710975600;21.03.2024 01:00;75,81
1710979200;21.03.2024 02:00;72,07
1710982800;21.03.2024 03:00;70,68
1710986400;21.03.2024 04:00;70,17
1710990000;21.03.2024 05:00;70,07
1710993600;21.03.2024 06:00;75,9
1710997200;21.03.2024 07:00;98,27
1711000800;21.03.2024 08:00;98,21
1711004400;21.03.2024 09:00;102,29
1711008000;21.03.2024 10:00;80
1711011600;21.03.2024 11:00;72,41
1711015200;21.03.2024 12:00;129,05
1711018800;21.03.2024 13:00;129,08
1711022400;21.03.2024 14:00;133,05
1711026000;21.03.2024 15:00;251,8
1711029600;21.03.2024 16:00;250,02
1711033200;21.03.2024 17:00;90,09
1711036800;21.03.2024 18:00;107,68
1711040400;21.03.2024 19:00;127,13
1711044000;21.03.2024 20:00;123,35
1711047600;21.03.2024 21:00;100,62
1711051200;21.03.2024 22:00;85,37
1711054800;21.03.2024 23:00;76,99
1711058400;22.03.2024 00:00;70,66
1711062000;22.03.2024 01:00;55,99
1711065600;22.03.2024 02:00;51,94
1711069200;22.03.2024 03:00;49,38
1711072800;22.03.2024 04:00;51,3
1711076400;22.03.2024 05:00;52,12
1711080000;22.03.2024 06:00;76,57
1711083600;22.03.2024 07:00;98,98
1711087200;22.03.2024 08:00;102,04
1711090800;22.03.2024 09:00;102,02
1711094400;22.03.2024 10:00;102,02
1711098000;22.03.2024 11:00;80,59
1711101600;22.03.2024 12:00;77,69
1711105200;22.03.2024 13:00;48,6
1711108800;22.03.2024 14:00;50,26
1711112400;22.03.2024 15:00;51,2
1711116000;22.03.2024 16:00;58,17
1711119600;22.03.2024 17:00;76,29
1711123200;22.03.2024 18:00;89,98
1711126800;22.03.2024 19:00;105,02
1711130400;22.03.2024 20:00;102,04
1711134000;22.03.2024 21:00;80,59
1711137600;22.03.2024 22:00;50,64
1711141200;22.03.2024 23:00;49,48
1711144800;23.03.2024 00:00;46,58
1711148400;23.03.2024 01:00;36,79
1711152000;23.03.2024 02:00;37,3
1711155600;23.03.2024 03:00;36,91
1711159200;23.03.2024 04:00;37,91
1711162800;23.03.2024 05:00;38,03
1711166400;23.03.2024 06:00;38,11
1711170000;23.03.2024 07:00;49,31
1711173600;23.03.2024 08:00;76,86
1711177200;23.03.2024 09:00;38,36
1711180800;23.03.2024 10:00;23,93
1711184400;23.03.2024 11:00;11,6
1711188000;23.03.2024 12:00;10,4
1711191600;23.03.2024 13:00;10,35
1711195200;23.03.2024 14:00;14,52
1711198800;23.03.2024 15:00;23,96
1711202400;23.03.2024 16:00;29,28
1711206000;23.03.2024 17:00;79,56
1711209600;23.03.2024 18:00;83,22
1711213200;23.03.2024 19:00;92,68
1711216800;23.03.2024 20:00;90,87
1711220400;23.03.2024 21:00;83,34
1711224000;23.03.2024 22:00;76,01
1711227600;23.03.2024 23:00;40,28
1711231200;24.03.2024 00:00;31,22
1711234800;24.03.2024 01:00;36,26
1711238400;24.03.2024 02:00;33,87
1711242000;24.03.2024 03:00;33,37
1711245600;24.03.2024 04:00;33,54
1711249200;24.03.2024 05:00;35,16
1711252800;24.03.2024 06:00;36,34
1711256400;24.03.2024 07:00;33,17
1711260000;24.03.2024 08:00;37,23
1711263600;24.03.2024 09:00;41,92
1711267200;24.03.2024 10:00;45,09
1711270800;24.03.2024 11:00;46,25
1711274400;24.03.2024 12:00;48,23
1711278000;24.03.2024 13:00;49,63
1711281600;24.03.2024 14:00;49,24
1711285200;24.03.2024 15:00;49,53
1711288800;24.03.2024 16:00;51,23
1711292400;24.03.2024 17:00;75,81
1711296000;24.03.2024 18:00;91,63
1711299600;24.03.2024 19:00;97,38
1711303200;24.03.2024 20:00;97,36
1711306800;24.03.2024 21:00;88,53
1711310400;24.03.2024 22:00;85,77
1711314000;24.03.2024 23:00;77,71
1711317600;25.03.2024 00:00;69,38
1711321200;25.03.2024 01:00;62,51
1711324800;25.03.2024 02:00;62,29
1711328400;25.03.2024 03:00;61,97
1711332000;25.03.2024 04:00;63,95
1711335600;25.03.2024 05:00;66,96
1711339200;25.03.2024 06:00;79,71
1711342800;25.03.2024 07:00;92,93
1711346400;25.03.2024 08:00;157,78
1711350000;25.03.2024 09:00;140,1
1711353600;25.03.2024 10:00;97,99
1711357200;25.03.2024 11:00;80,05
1711360800;25.03.2024 12:00;80,14
1711364400;25.03.2024 13:00;79,07
1711368000;25.03.2024 14:00;75,35
1711371600;25.03.2024 15:00;74,06
1711375200;25.03.2024 16:00;79,8
1711378800;25.03.2024 17:00;81,05
1711382400;25.03.2024 18:00;111,88
1711386000;25.03.2024 19:00;172,15
1711389600;25.03.2024 20:00;149,75
1711393200;25.03.2024 21:00;100,27
1711396800;25.03.2024 22:00;97,99
1711400400;25.03.2024 23:00;79,8
1711404000;26.03.2024 00:00;74,74
1711407600;26.03.2024 01:00;77,99
1711411200;26.03.2024 02:00;70,15
1711414800;26.03.2024 03:00;67,26
1711418400;26.03.2024 04:00;66,35
1711422000;26.03.2024 05:00;79,79
1711425600;26.03.2024 06:00;98,01
1711429200;26.03.2024 07:00;92,35
1711432800;26.03.2024 08:00;139,28
1711436400;26.03.2024 09:00;141,24
1711440000;26.03.2024 10:00;98,05
1711443600;26.03.2024 11:00;87,07
1711447200;26.03.2024 12:00;87,05
1711450800;26.03.2024 13:00;79,9
1711454400;26.03.2024 14:00;79,8
1711458000;26.03.2024 15:00;87,02
1711461600;26.03.2024 16:00;98,01
1711465200;26.03.2024 17:00;105,95
1711468800;26.03.2024 18:00;135,19
1711472400;26.03.2024 19:00;135,45
1711476000;26.03.2024 20:00;87
1711479600;26.03.2024 21:00;79,8
1711483200;26.03.2024 22:00;58,01
1711486800;26.03.2024 23:00;56,65
1711490400;27.03.2024 00:00;55,17
1711494000;27.03.2024 01:00;50,55
1711497600;27.03.2024 02:00;48,42
1711501200;27.03.2024 03:00;46,48
1711504800;27.03.2024 04:00;46,46
1711508400;27.03.2024 05:00;46,97
1711512000;27.03.2024 06:00;47,69
1711515600;27.03.2024 07:00;48,99
1711519200;27.03.2024 08:00;62,37
1711522800;27.03.2024 09:00;61,5
1711526400;27.03.2024 10:00;54,71
1711530000;27.03.2024 11:00;49,55
1711533600;27.03.2024 12:00;45,2
1711537200;27.03.2024 13:00;44,99
1711540800;27.03.2024 14:00;46,15
1711544400;27.03.2024 15:00;47,75
1711548000;27.03.2024 16:00;47,89
